source_id,ra,dec,distance,pmra,pmdec,phot_g_mean_mag
4055509090994951424,267.0165260547701,-32.6022452530527,3113.78296,3.902469331073491,-2.665449406214078,16.433989999999998
4055509090994961024,267.02561780177257,-32.597589272661374,6736.92334,-0.7675975399065814,-2.6784137621027337,18.674437
4055509090994977024,267.0195483579236,-32.591604131494826,3954.55615,-0.8910253049903547,-5.065615428588784,18.479832000000002
4055509090994978048,267.0177608843666,-32.59182995463352,2369.92261,-3.5643491463332344,5.978175307040745,17.750118
4055509090994982016,267.02362180741784,-32.589635799214705,3163.03125,-3.3191723464224725,3.2140416073188733,18.640457
4055509090997485952,267.02639835347304,-32.60472426197773,5211.79297,0.6080142785605989,-11.202293128628037,18.254611999999998
4055509090997496192,267.02461785018085,-32.593761269195674,5998.32471,-3.650786058863655,-4.0076964053997965,
4055509090997496448,267.0282921738725,-32.59347819968263,3917.24219,1.0758736997522902,-5.21190510160534,18.591066
4055509090999019136,267.02092822893576,-32.605307313088176,6777.54688,-6.349527976280699,-7.360907960917562,19.553534
4055509090999124736,267.029142889529,-32.59990377475364,6385.57324,-5.4582175586683634,-4.597839888883703,19.071388
4055509091009331328,267.023321137892,-32.59027715520514,4283.44043,-5.318432562833081,-8.420481216488504,17.616207
4055509095290810624,267.0265064924194,-32.603413196115625,6848.960940000001,-8.390328860131396,-8.629336919032001,19.722675
4055509095290811520,267.0221646555986,-32.60692933748415,7070.7583,-0.024405703437285958,-6.2423882471555405,19.443855
4055509095290820992,267.0311003989245,-32.59792205270908,8564.33105,-1.9828776790863467,-0.5240591841216261,19.951372
4055509095290829568,267.0314162437288,-32.5963785775362,5775.01855,-5.327816513034119,-7.870682090088147,17.911562
4055509095290832896,267.02569358437717,-32.600130407765896,9517.49707,-1.4281087576927902,-9.547953271369424,19.931849
4055509095290837376,267.0203088084883,-32.60437120093399,7694.334959999999,2.23569610763917,-0.6936849341424911,19.081898000000002
4055509095290838016,267.0309713558347,-32.59542784438675,7213.93652,-3.0748548722723568,-4.826549670101589,19.492128
4055509095290845568,267.0262373034323,-32.598359461853185,8628.14453,-5.79294383870965,-6.943690113648131,19.859861
4055509095290853376,267.02764680022597,-32.596107125315754,7774.65576,-0.903425626120072,-2.5870643453036037,20.057142000000002
4055509095290854912,267.020717928251,-32.60175596230973,7774.103029999999,-5.062393173421974,-3.792974927500225,20.091673
4055509095290856448,267.02483079699664,-32.597031062019,10071.6973,-1.9431454027079167,-6.0004131812319565,20.094582
4055509095290859392,267.02130721660836,-32.60090675013106,7881.558590000001,-1.5150611806719714,-4.836641892003737,16.995314
4055509095290871552,267.0238951582079,-32.59729135957767,9645.31641,-0.6624680935841403,-1.0631056508161802,19.659925
4055509095290885504,267.0227362145934,-32.596649086253365,5853.53223,-4.546132572246748,-4.76555692552804,19.186413
4055509095290889088,267.02202905891147,-32.59676967339284,6281.416020000001,-0.5861159230770683,-2.1688199666628623,19.580902
4055509095290889216,267.0215341578192,-32.5972728210766,8624.41504,-5.740025533166753,-7.513211866401715,19.876435999999998
4055509095290892544,267.0242335775763,-32.5942395480907,9527.75488,-7.6514939749803235,-10.904623958817963,19.56219
4055509095290892672,267.0242125225444,-32.5945649700514,7484.02295,-1.1484662765206142,-3.65736677443037,19.430752
4055509095290893952,267.0176338229525,-32.59985098863491,6786.494140000001,4.534719636383167,8.811335607473307,19.835033
4055509095290905600,267.0224303391033,-32.59430118351092,7502.88965,0.06209635099982151,-3.78019562168924,19.41793
4055509095290913920,267.01665693964287,-32.59814700517479,4612.0361299999995,-1.1225208057560458,-0.6107106216740107,19.17146
4055509095290921728,267.0143537355632,-32.599130166086,6085.71729,-2.924302221654686,-7.581499307526418,18.73086
4055509095290932224,267.0175156489349,-32.59517121377063,3829.28149,-5.421580958684894,-8.290216194349734,17.77
